AtomicUnitID,SourceDoc,SourcePrefix,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes,CategoryID,CategoryAssignmentStatus,CategoryAssignmentMethod,CategoryAssignmentConfidence,CategoryCandidateIDs,CategoryAssignmentRationale,KnowledgeTypeIDs,SubjectIDs,DecisionRef,OpenIssue,PrimaryKnowledgeTypeID,PrimarySubjectID,Gate4AssignmentStatus,Gate4AssignmentMethod,Gate4AssignmentConfidence,Gate4CandidateSubjectIDs,Gate4AssignmentRationale
HBA-ED099-00001,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,1,DEL-17-07 has Deliverable ID DEL-17-07 within Package ID PKG-17 (Export Format Interoperability).,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Datasheet.md:L6|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0004,ce76ee9708d1,IN,SEC-ED099-0004,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-01_Datasheet-Reference,SUB-18-01-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-01_Datasheet-Reference,SUB-18-01-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-01-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-01_Datasheet-Reference; unit -> SUB-18-01-07_DEL-17-07.
HBA-ED099-00064,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,64,"Do not create pressure and temperature load values from translator defaults; missing values remain diagnostics, TBD, or loss-report entries.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L58|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0019,a6dd6baf7558,IN,SEC-ED099-0019,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00065,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,65,"Material/spec labels may be exported if source-owned, but target material property mapping remains delegated unless source-confirmed.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L59|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0019,4372ad0d7a56,IN,SEC-ED099-0019,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00066,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,66,Direct component export and target-side simulation are different conditions; record approximations.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L60|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0019,c3f523c32730,IN,SEC-ED099-0019,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00067,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,67,Avoid implying boundary-condition preservation for free ends and equipment connections when PCF lacks connection detail.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L61|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0019,96cd57d0b4a1,IN,SEC-ED099-0019,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00068,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,68,CAEPIPE-PCF behavior may be documented as a secondary route only and must not become a compatibility claim.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L62|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0019,9b1185253a7f,IN,SEC-ED099-0019,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00069,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,69,"A narrow profile with strong diagnostics avoids hidden behavior and supports auditability, at the cost of some models exporting with many unsupported/TBD entries.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L68|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0020,1fbeccbf9301,IN,SEC-ED099-0020,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00070,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,70,"A sidecar stable ID map preserves traceability when PCF cannot carry canonical IDs directly, but requires consumers to keep target file and sidecar together.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L69|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0020,d8e42dd5b107,IN,SEC-ED099-0020,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00071,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,71,Blocking support/restraint ambiguity reduces risk of misleading stress-model handoff but limits usefulness for tools that tolerate inferred support behavior.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L70|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0020,0b52e2cd4f54,IN,SEC-ED099-0020,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00072,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,72,Invented-only fixtures preserve IP and standards boundaries but do not prove compatibility with real proprietary plant models.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L71|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0020,1ac6ee52e2d4,IN,SEC-ED099-0020,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00073,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,73,"No proprietary, vendor, standards-derived, or client examples are admitted; future examples should use small invented models with artificial names, dimensions, units, and provenance.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L75|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0021,95eaeab93826,IN,SEC-ED099-0021,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00074,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,74,Conflict DEL-17-07-CF-001: the plan lists an initial conservative PCF subset but exact PCF target-version/profile behavior is not selected; treat the plan-listed subset as candidate scope only and keep profile version and final support classes TBD until a downstream source/profile decision. Human ruling: TBD.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Guidance.md:L83|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0022,a9c9af47c968,IN,SEC-ED099-0022,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-03_Guidance,SUB-18-03-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-03-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-03_Guidance; unit -> SUB-18-03-07_DEL-17-07.
HBA-ED099-00075,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,75,This procedure describes how to produce and use the conservative PCF subset exporter deliverable without relying on hidden translator defaults or making unsupported interoperability claims.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L5|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0025,7ff27a432f6d,IN,SEC-ED099-0025,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00076,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,76,Prerequisite: DEL-17-01 source basis has been consumed for PCF source evidence and unresolved questions.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L9|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0026,b581ff89d64c,IN,SEC-ED099-0026,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00077,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,77,Prerequisite: DEL-17-02 export package/profile/stable-ID/loss-report contract has been consumed.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L10|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0026,ceec049d02ae,IN,SEC-ED099-0026,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00078,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,78,"Prerequisite: declared upstream dependencies DEL-17-02, DEL-03-02, DEL-13-04, and DEL-15-02 are reviewed.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L11|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0026,0cbefb315e6b,IN,SEC-ED099-0026,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00079,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,79,Prerequisite: PCF source behavior is limited to accessible public/project-owned evidence.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L12|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0026,b795e481764a,IN,SEC-ED099-0026,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00080,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,80,Prerequisite: fixture data is invented or otherwise redistribution-safe.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L13|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0026,193b12c23d68,IN,SEC-ED099-0026,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00081,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,81,"Prerequisite: no protected standards text, proprietary examples, private project data, commercial solver files, or license-bypass instructions are used.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L14|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0026,09cb758f63bc,IN,SEC-ED099-0026,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00082,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,82,Step 1: read DEL-17-01 Source_Basis_Register.md and CAEPIPE_Question_Dossier.md.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L20|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0028,35508cd7235e,IN,SEC-ED099-0028,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00083,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,83,"Step 1: read DEL-17-02 Specification.md for profile, ID-map, manifest, and loss-report requirements.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L21|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0028,58ec522408c8,IN,SEC-ED099-0028,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00084,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,84,Step 1: read plans/EXPORT_FORMAT_INTEROPERABILITY_PLAN.md section 5. PCF.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L22|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0028,593ee6d769d6,IN,SEC-ED099-0028,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00085,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,85,Step 1: read the admitted public PCF translator source slices before making any PCF behavior claim.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L23|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0028,bed144bb6818,IN,SEC-ED099-0028,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
HBA-ED099-00086,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,86,"Step 1: mark unsupported, source-absent, or version-sensitive behavior as TBD.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Procedure.md:L24|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0028,6b7953eb38b5,IN,SEC-ED099-0028,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-04_Procedure,SUB-18-04-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-04-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-04_Procedure; unit -> SUB-18-04-07_DEL-17-07.
