CapabilityID,Answer,ClaimKey,Reason
RC-16-0252,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Owns the batch validation and all-or-nothing blocking before application.
RC-16-0253,NOT_MINE,,"apps/desktop/src/features/handoff/HandoffPanel.tsx: Builds and offers a reference-only handoff package for the current run with stable IDs, target profile, unit w... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0254,NOT_MINE,,"validation/benchmarks/mechanics/src/lib.rs: Provides invented linear mechanics benchmark fixtures with expected values, units and provenance, compared aga... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0255,NOT_MINE,,"apps/desktop/src-tauri/tauri.conf.json: Packages the product as a macOS desktop app: window size limits, bundle identity, icons, dev/build hooks, plug... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0256,NOT_MINE,,"README.md: Orients a reader to the project: product identity, document map, status and how agents should use the document... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0257,NOT_MINE,,"schemas/constraint.schema.json: Defines provenance-marked constraint records from user, project, import, agent or source origins, with no bund... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0258,NOT_MINE,,"apps/desktop/src/features/viewport/PipeViewport.tsx: Renders the model as an interactive 3D centerline view with instanced nodes, pipes, supports and components, a... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0259,NOT_MINE,,examples/rule_packs/invented_demo.yaml: Invented public demonstration rule pack showing rule-pack structure without engineering values.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0260,NOT_MINE,,"apps/desktop/src/features/toolkit/capabilityCatalog.ts: Declares the toolkit command vocabulary with status and route, and decides availability from selection type an... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0261,NOT_MINE,,"apps/desktop/src/features/workspace/solveJobAudit.ts: Tracks the solve job audit through start, backend polling, cancel, complete and failure, invalidates stale sol... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0262,NOT_MINE,,"docs/CONTRACT.md: Catalogues project invariants with an enforcement map showing where each is checked, plus retired invariants.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0263,NOT_MINE,,schemas/analysis_status.schema.yaml: Defines analysis status envelopes that keep software-computed mechanics and rule-pack statuses separate from e... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0264,NOT_MINE,,apps/desktop/src/features/viewport/viewportSelection.ts: Measures the distance between two picked nodes or along a picked pipe and shows the result in the chosen displ... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0265,NOT_MINE,,"requirements-dev.txt: Pins the Python development dependencies used by project checks: JSON schema validation, coverage, YAML parsin... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0266,NOT_MINE,,"apps/desktop/src/features/model-tree/PropertyInspector.tsx: Lets the user draft inspector edit intents: change a property with unit and rationale, create materials, secti... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0267,NOT_MINE,,apps/desktop/src-tauri/src/lib.rs: Solves the current model for preview mechanics in a sparse or dense solver mode through the linked physics eng... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0268,NOT_MINE,,tools/release/package_release_artifact.py: Packages the built macOS desktop app bundle into a deterministic zip with a SHA-256 checksum and a commit-boun... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0269,NOT_MINE,,"fixtures/product_preview/: Invented preview project data (model, mechanics result, demo rule pack, design knowledge, agent proposal, a fr... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0270,NOT_MINE,,"apps/desktop/src/features/result-export/nativeResultSave.ts: Saves a screened result or stress-neutral JSON export to local disk through a native command, admitting only e... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0271,NOT_MINE,,"core/library_import/library_import_document/README.md: Explains the Rust library import validation crate, its relation to the Python contract and its parity testing.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0272,NOT_MINE,,"validation/hand_calcs/nonlinear/: Documents hand calculations for the nonlinear support fixtures: state transitions, gaps, lift-off, friction, m... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0273,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Its per-kind validation and blocking before application is DEL-16-02 behaviour; resolver definition and application are not.
RC-16-0274,NOT_MINE,,"apps/desktop/src/features/workspace/uiDiagnostics.ts: Publishes a versioned UI diagnostics snapshot (renderer info, owned resource counts, model assignment timing,... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0275,NOT_MINE,,"tools/coordination/dependency_type_rectification.py: Canonicalizes dependency registers, moves candidate rows to worklists, builds a successor dependency graph wit... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0276,NOT_MINE,,"governance/CONTRIBUTOR_CERTIFICATION_TEMPLATE.md: Provides a fill-in contributor certification record covering contribution identity, source and rights, protect... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0277,NOT_MINE,,"tools/ci/e2e_plan.py: Plans desktop browser-test coverage for a change as lean, affected, full or not-applicable, runs barrier and s... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0278,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Its per-kind validation and blocking before application is DEL-16-02 behaviour; resolver definition and application are not.
RC-16-0279,NOT_MINE,,"validation/witness/inputs/generate_tp_runner_015_inputs.py: Provides generated invented inputs and captured outputs for the headless runner command line (solve, validatio... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0280,NOT_MINE,,"apps/desktop/src/features/toolkit/ResultQuantity.tsx: Shows a typed mechanics result quantity in the chosen display units, or a fallback when the row is missing.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0281,NOT_MINE,,"schemas/material.schema.yaml: Defines material library records with temperature-dependent property slots, provenance, redistribution status... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0282,NOT_MINE,,"validation/portability_policy.json: Declares historical path-role overrides and control-path exceptions, with hashes and reasons, for the reposito... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0283,NOT_MINE,,"apps/desktop/src/features/workspace/projectPersistenceIntegrity.ts: Checks returned and reopened project data: recomputes model and envelope hashes against stored claims, accepts... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0284,NOT_MINE,,"apps/desktop/src/features/stress-neutral/StressNeutralExportPanel.tsx: Builds a stress-neutral CSV and JSON result package for the current run with per-row unit witnesses, stable-ID... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0285,UNKEYED,DEL-16-02:SOW#CLM-025,The contract_corpus is the reference case set for the applier validate/diff/apply seam (DEC-030; crate header DEL-16-02/DEL-16-03); no DEL-16-02 key names it (its human-review residual sits only in Remaining R02).
RC-16-0286,COVERS,DEL-16-02:SOW#CLM-010/REQ-16-02-006,Published result-envelope schema for the applier outcome; the schema declares DEL-10-03 as publisher.
RC-16-0287,NOT_MINE,,fixtures/report_lint/: Invented report-lint run fixture plus a safe template and a deliberately risky template used to exercise the p... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0288,NOT_MINE,,"docs/architecture/persistence_contract.md: Specifies the project persistence contract: required envelope, deterministic serialization, hash rules, migrat... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0289,NOT_MINE,,schemas/comparison_tolerance.schema.json: Defines unit-aware comparison tolerance profiles with dimensional applicability and review provenance but no d... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0290,NOT_MINE,,"core/units/src/lib.rs: Provides the canonical dimension vocabulary, exponent-vector algebra and a closed SI/US unit catalog with SI-c... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0291,NOT_MINE,,"schemas/project_persistence.schema.yaml: Defines the versioned project persistence envelope: deterministic JSON round-trip, migration status, hash meta... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0292,CLAIMED_BY,DEL-16-02:SOW#CLM-004;DEL-16-02:SOW#CLM-006;DEL-16-02:SOW#CLM-010/REQ-16-02-002,This Python engine is the implementation location and construct the DEL-16-02 SOW names.
RC-16-0293,NOT_MINE,,fixtures/caepipe_mbf/: Invented CAEPIPE MBF export package used as the golden output for MBF export.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0294,NOT_MINE,,"core/solver/diagnostics/src/lib.rs: Defines solver diagnostic records (code, severity, source, class, remediation, provenance, affected and canoni... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0295,NOT_MINE,,"apps/desktop/src/features/workspace/uiPreferences.ts: Persists per-user UI preferences (theme, density, split and drawer sizes) in browser storage with bounds, vers... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0296,CLAIMED_BY,DEL-16-02:SOW#CLM-010/REQ-16-02-005;DEL-16-02:SOW#CLM-012,Stale before-value and claimed-model-hash blocking are the model-basis/hash checks and pre-application blocking DEL-16-02 specifies.
RC-16-0297,NOT_MINE,,"apps/desktop/src/features/caepipe-external/CaepipeExternalHarnessPanel.tsx: Shows an external pipe-stress tool results-harness package: CSV result rows correlated to stable IDs, parser c... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0298,NOT_MINE,,apps/desktop/src-tauri/src/lib.rs: Renders the hash-bound calculation report from controlled input through the linked report renderer.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0299,NOT_MINE,,docs/README.md: Maps the documentation package for readers and agents and records a machine-readable manifest of the seed docu... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0300,NOT_MINE,,"apps/desktop/src/features/toolkit/SectionAssignment.tsx: Assigns a shared pipe section to the selected pipe or detaches it to local dimensions, queued for review.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0301,NOT_MINE,,"docs/CI_STRATEGY.md: Records how desktop CI selects checks, assigns coverage and duration, schedules full checkpoints and integrati... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0302,NOT_MINE,,"apps/desktop/src/features/workspace/shellLayout.ts: Defines the workspace shell's stages, views, per-stage view memory, section homes, stage tabs, inspector and d... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0303,NOT_MINE,,"tools/release/export_public_openpipestress.py: Stages an allowlisted, sanitized public export of the project tree with a path/size/hash manifest, forbidden-p... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0304,NOT_MINE,,"apps/desktop/src/features/viewport/PipeViewport.tsx: Reports viewport status such as 3D context loss, excluded geometry, unit catalog availability, invalid geometr... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0305,NOT_MINE,,validation/witness/fixtures/tp_phys_015_section_property_stress_witness.json: Provides the pilot section-property stress calculation witness with its experimental content dictionary and de... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0306,NOT_MINE,,"schemas/native_json_export.schema.json: Defines native open JSON export packages: model payload, stable IDs, loss report, validation checks, diagnosti... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0307,NOT_MINE,,tools/release/generate_app_icon.py: Procedurally renders the desktop application icon and writes the PNG source mark and a multi-resolution macOS... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0308,NOT_MINE,,"docs/PRD.md: Specifies product requirements: vision, positioning, principles, goals, non-goals, concepts, personas, journey... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0309,NOT_MINE,,"core/units/README.md: Describes the unit core contract: storage convention for quantities, catalog scope, temperature and pressure s... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0310,NOT_MINE,,".github/actions/setup-piping-e2e/action.yml: Provisions a CI runner for desktop browser tests: pinned Node, Rust and wasm-bindgen, locked npm and Cargo fet... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0311,NOT_MINE,,"apps/desktop/src/features/viewport/viewportSelection.ts: Rebases authored coordinates to a local render origin so large models stay float32-precise, and excludes geome... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0312,NOT_MINE,,docs/local_analysis/local_fea_handoff_guidance.md: Defines the guidance labels and contract notes for handing a model region off to local finite-element analysis... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0313,NOT_MINE,,core/serialization/canonical_json/src/lib.rs: Canonicalizes JSON text under a strict checked profile that rejects duplicate keys and integers or magnitudes... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0314,NOT_MINE,,"core/model_operations/operation_applier/src/display_units.rs: Converts quantities for display through the unit catalog without altering stored values, returning explicit un... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0315,NOT_MINE,,fixtures/hanger/: Invented valid hanger library plus a large table of accept and reject hanger import cases with expected diagno... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0316,NOT_MINE,,"apps/desktop/src/features/viewport/viewportColourLiterals.test.ts: Fails the test run if any non-test viewport source holds a colour literal, or if stylesheet-drawn canvas furni... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0317,NOT_MINE,,"tools/coordination/dependency_semantic_refresh_fanin.py: Inventories dependency registers across the working tree and optionally validates each one, writing inventory... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0318,NOT_MINE,,fixtures/canonical_hash/: Canonical JSON (RFC 8785 style) and SHA-256 parity cases that pin the canonical form and hashes shared by the... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0319,NOT_MINE,,schemas/hanger.schema.yaml: Defines an imported user-supplied hanger library of explicit values; import validity does not imply solve read... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0320,NOT_MINE,,"_harness/adapter.yaml: Configures the governance harness for this project: where status files live, lifecycle states, parser dialect,... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0321,NOT_MINE,,"apps/desktop/src/features/offline-proposal-intake/OfflineProposalIntakePanel.tsx: Lets the user paste or open an offline operation-batch JSON, queue it for whole-batch review with attribution... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0322,NOT_MINE,,"schemas/comparison_mapping.schema.json: Defines comparison participants, manual and automatic mappings, unmatched classifications and JSON/CSV/report-... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0323,COVERS,DEL-16-02:SOW#CLM-010/REQ-16-02-005,UI consumer of per-operation validate/apply; not a DEL-16-02 construct.
RC-16-0324,NOT_MINE,,"apps/desktop/src/features/model-tree/ModelTree.tsx: Lets the user switch the tree to a grid layout and bulk-edit nodes, materials and sections in tables, then que... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0325,NOT_MINE,,"apps/desktop/src-tauri/src/lib.rs: Carries a project store forward from the app's former data folder on first launch by a consistent SQLite copy,... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0326,NOT_MINE,,"tools/release/check_release_readiness.py: Builds and optionally executes profile-based local release-readiness check plans, including required-document... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0327,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Its per-kind validation and blocking before application is DEL-16-02 behaviour; resolver definition and application are not.
RC-16-0328,NOT_MINE,,"apps/desktop/src/features/workspace/CompactSelect.tsx: Provides a compact accessible select control with scoped identity used by inspector, viewport and authoring fo... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0329,NOT_MINE,,"AGENTS.md: Gives agents project-specific instructions: path anchors, knowledge sources, project boundaries, execution att... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0330,NOT_MINE,,"tools/validation/validate_dependencies_schema.py: Validates a dependency register CSV against the canonical column set, enumerations and row rules, reporting VA... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0331,COVERS,DEL-16-02:SOW#CLM-010/REQ-16-02-001,Session orchestration routes edits through the structured operation seam; orchestration is a workspace capability.
RC-16-0332,NOT_MINE,,"docs/VALIDATION_STRATEGY.md: States the verification and validation strategy: principle, benchmark families, validation manual structure, r... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0333,NOT_MINE,,"apps/desktop/src/features/viewport/PipeViewport.tsx: Overlays the deformed shape from solved displacement results with a status, summary and boundary note, and rep... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0334,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Its per-kind validation and blocking before application is DEL-16-02 behaviour; resolver definition and application are not.
RC-16-0335,NOT_MINE,,"validation/benchmarks/nonlinear/convergence_policy.dec046.json: Records nonlinear convergence and residual threshold policies and observations (active-set count, free-DOF for... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0336,NOT_MINE,,"core/library_import/README.md: Explains the library import provenance checker, its checks and limits, and the hanger library boundary.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0337,NOT_MINE,,validation/benchmarks/sparse_suitability_observation.dec050.json: Records the sparse solver suitability and pivot-conditioning threshold policies and their observation set on i... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0338,NOT_MINE,,"apps/desktop/src/features/adapter-framework/AdapterFrameworkPanel.tsx: Shows a format-neutral adapter framework envelope for the current run (capabilities, validation, units, no-byp... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0339,NOT_MINE,,"apps/desktop/src/features/exportUnitDisclosure.ts: Builds the shared unit-system disclosure record attached to exports (entered units preserved, model and result... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0340,NOT_MINE,,"apps/desktop/src/features/display-units/index.tsx: Lets the user choose Entered, SI or US display units for all readouts, while editing stays in entered units.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0341,NOT_MINE,,"apps/desktop/src/features/viewport/routeDraft.ts: Freezes a node or route draft for review, validates it on temporary state, and applies it only when the valida... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0342,NOT_MINE,,"core/reporting/report_sections/src/lib.rs: Validates report disclosure sections (warnings, assumptions, user-supplied values, provenance notes, limitatio... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0343,NOT_MINE,,examples/models/invented/: Invented educational example models: a mechanics-only toy span and a toy model for a fake rule pack.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0344,NOT_MINE,,"docs/PROFESSIONAL_BOUNDARY.md: Defines the professional boundary and product-claims policy: authority boundaries, permitted and prohibited cl... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0345,NOT_MINE,,"schemas/external_prover_metadata.schema.json: Defines non-authoritative metadata for external-prover workflows: tags, notes, references, attachments, handof... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0346,NOT_MINE,,fixtures/adapters/: Invented format-neutral adapter framework declaration used to check the adapter framework contract.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0347,NOT_MINE,,"validation/hand_calcs/mechanics/: Documents hand calculations and provenance for the invented mechanics benchmark fixtures, including fixture un... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0348,NOT_MINE,,"validation/witness/tools/witness_validator.py: Validates formal calculation witnesses against a JSON schema, evaluates their expressions with dimensional che... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0349,COVERS,DEL-16-02:SOW#CLM-010/REQ-16-02-002,The Python validation-preview engine validates envelopes against this schema; schema ownership is DEL-16-01.
RC-16-0350,NOT_MINE,,"docs/_ScopeChange/_LATEST.md: Records documentation-side scope changes: a comparison brief between requirement versions, a redirect stub for... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0351,NOT_MINE,,"fixtures/units/: Invented unit-contract document exercising dimensions, quantities, conversions and dimension checks.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0352,NOT_MINE,,"apps/desktop/src/features/viewport/viewportSelection.ts: Hides the selection, isolates it (dimming everything else) or shows all, deriving the effective hidden and dim... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0353,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Its per-kind validation and blocking before application is DEL-16-02 behaviour; resolver definition and application are not.
#END,,,353
